Attrition,BusinessTravel,Department,Education,EducationField,JobLevel,JobRole,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,work_duration_mean,arrival_hour_mean,depart_hour_mean,overtime_rate,n_work_days,attendance_rate
0,Travel_Rarely,Research & Development,1,Life Sciences,1,Research Scientist,42560,1.0,13,3,5.0,1,5,0,2,4.0,2.0,3.0,3,3,7.208550309966619,9.489270386266094,16.71244635193133,0.0,233,0.89272030651341
0,Travel_Rarely,Sales,3,Life Sciences,3,Laboratory Technician,35800,4.0,20,1,8.0,1,5,0,3,4.0,4.0,3.0,2,4,6.04475360297536,9.556485355648537,15.589958158995817,0.0,239,0.9157088122605364
0,Travel_Frequently,Human Resources,4,Technical Degree,2,Manufacturing Director,31620,2.0,17,2,24.0,1,20,13,9,4.0,4.0,1.0,3,3,8.067896174863389,9.5,17.561475409836067,0.5440613026819924,244,0.9348659003831418
0,Travel_Rarely,Sales,1,Life Sciences,1,Manufacturing Director,65240,0.0,13,1,9.0,2,8,7,1,1.0,1.0,4.0,4,3,6.323114997713763,9.48148148148148,15.818930041152264,0.0,243,0.9310344827586208
0,Travel_Rarely,Research & Development,3,Medical,2,Manufacturing Director,28990,1.0,17,0,15.0,3,15,5,7,2.0,3.0,3.0,2,3,10.617287649219469,9.487603305785123,20.08264462809917,0.9272030651340996,242,0.9272030651340996
0,Travel_Rarely,Sales,5,Life Sciences,1,Manufacturing Director,52310,1.0,12,2,21.0,4,21,7,7,3.0,4.0,3.0,3,3,8.432153916211293,9.512295081967212,17.918032786885245,0.8659003831417624,244,0.9348659003831418
0,Travel_Rarely,Sales,2,Marketing,1,Manufacturing Director,23560,0.0,13,0,2.0,5,1,0,0,3.0,1.0,3.0,3,3,6.096182277318642,9.47107438016529,15.549586776859504,0.0,242,0.9272030651340996
0,Non-Travel,Research & Development,3,Medical,1,Research Scientist,28000,3.0,12,2,8.0,0,2,2,2,4.0,4.0,3.0,2,3,8.382793847566575,9.508264462809915,17.90495867768595,0.8467432950191571,242,0.9272030651340996
0,Travel_Rarely,Research & Development,3,Medical,3,Laboratory Technician,118360,1.0,22,0,10.0,2,10,7,7,1.0,2.0,3.0,4,4,6.594626113455227,9.464135021097048,16.067510548523206,0.0,237,0.9080459770114944
0,Travel_Rarely,Research & Development,1,Life Sciences,1,Healthcare Representative,109030,0.0,11,0,6.0,3,5,4,2,2.0,3.0,3.0,4,3,7.77234075670498,9.46551724137931,17.219827586206897,0.210727969348659,232,0.8888888888888888
0,Travel_Rarely,Research & Development,4,Medical,1,Sales Executive,29730,3.0,22,0,12.0,0,7,2,5,4.0,2.0,3.0,4,4,7.27428999538958,9.510373443983402,16.813278008298756,0.0114942528735632,241,0.9233716475095786
0,Travel_Rarely,Sales,3,Marketing,4,Research Scientist,142750,3.0,18,1,7.0,5,3,1,2,3.0,4.0,2.0,2,3,9.089532103825135,9.475409836065571,18.52868852459016,0.9348659003831418,244,0.9348659003831418
0,Travel_Rarely,Research & Development,4,Medical,1,Laboratory Technician,55620,8.0,13,1,18.0,2,8,7,7,3.0,3.0,3.0,3,3,7.859650726676042,9.548523206751057,17.367088607594937,0.3065134099616858,237,0.9080459770114944
0,Travel_Rarely,Research & Development,4,Life Sciences,2,Healthcare Representative,45370,6.0,18,1,5.0,5,1,0,0,,3.0,2.0,4,3,7.759097510373444,9.54356846473029,17.24896265560166,0.1992337164750957,241,0.9233716475095786
0,Travel_Rarely,Research & Development,1,Medical,1,Healthcare Representative,76420,2.0,20,1,8.0,2,2,2,2,1.0,1.0,1.0,2,4,7.108776115859449,9.482905982905985,16.602564102564102,0.0,234,0.896551724137931
1,Travel_Rarely,Research & Development,3,Other,3,Sales Executive,179240,1.0,13,2,10.0,2,10,6,7,2.0,1.0,3.0,3,3,7.376322173702087,9.528384279475985,16.912663755458514,0.0153256704980842,229,0.8773946360153256
0,Travel_Frequently,Sales,3,Marketing,1,Manufacturing Director,52040,3.0,13,1,10.0,2,6,1,2,3.0,3.0,3.0,3,3,6.928822640632263,9.531380753138077,16.460251046025103,0.0,239,0.9157088122605364
0,Travel_Rarely,Sales,2,Life Sciences,1,Sales Executive,22770,1.0,12,1,3.0,2,3,1,2,4.0,1.0,3.0,3,3,6.808158014571949,9.508196721311476,16.32377049180328,0.0,244,0.9348659003831418
0,Travel_Rarely,Research & Development,3,Technical Degree,5,Research Director,27950,3.0,13,0,9.0,4,4,1,3,3.0,2.0,3.0,3,3,6.500898903195041,9.532188841201716,15.995708154506438,0.0,233,0.89272030651341
1,Travel_Rarely,Research & Development,3,Medical,1,Research Scientist,25320,1.0,13,0,1.0,2,1,0,0,1.0,1.0,3.0,1,3,9.684859913793105,9.47844827586207,19.14655172413793,0.8888888888888888,232,0.8888888888888888
1,Travel_Rarely,Research & Development,3,Life Sciences,2,Manager,25590,0.0,25,0,34.0,2,33,1,9,3.0,4.0,3.0,3,4,6.5080817395264114,9.495901639344265,16.012295081967213,0.0,244,0.9348659003831418
1,Travel_Rarely,Research & Development,3,Medical,3,Sales Executive,49080,4.0,19,1,7.0,3,5,1,4,3.0,2.0,3.0,2,3,7.600153177869228,9.502057613168724,17.11522633744856,0.0842911877394636,243,0.9310344827586208
0,Non-Travel,Research & Development,4,Life Sciences,5,Research Scientist,23800,4.0,13,0,9.0,5,6,1,2,4.0,1.0,2.0,3,3,7.381282051282051,9.435897435897436,16.84188034188034,0.0153256704980842,234,0.896551724137931
0,Travel_Rarely,Research & Development,5,Life Sciences,1,Sales Executive,47650,8.0,12,1,10.0,4,8,7,6,3.0,1.0,2.0,3,3,7.112005507662834,9.504310344827584,16.612068965517242,0.0076628352490421,232,0.8888888888888888
0,Travel_Rarely,Research & Development,3,Life Sciences,2,Sales Executive,20440,1.0,11,0,1.0,2,1,0,0,1.0,4.0,1.0,3,3,7.4221641097164115,9.493723849372383,16.93305439330544,0.0153256704980842,239,0.9157088122605364
0,Travel_Rarely,Research & Development,1,Medical,1,Laboratory Technician,26930,1.0,18,0,36.0,6,36,2,13,3.0,4.0,3.0,2,3,6.372202041785375,9.52136752136752,15.88034188034188,0.0,234,0.896551724137931
0,Travel_Rarely,Research & Development,2,Life Sciences,2,Research Scientist,65860,9.0,18,1,9.0,3,2,2,1,2.0,,2.0,3,3,6.133991228070175,9.43859649122807,15.640350877192985,0.0,228,0.8735632183908046
0,Travel_Rarely,Research & Development,3,Life Sciences,1,Research Director,32940,1.0,11,0,1.0,6,1,0,0,1.0,4.0,3.0,3,3,7.30157019990702,9.514644351464437,16.790794979079497,0.0153256704980842,239,0.9157088122605364
0,Travel_Rarely,Sales,2,Marketing,1,Sales Executive,41710,0.0,23,0,10.0,4,9,7,7,3.0,2.0,,4,4,7.00611581920904,9.516949152542374,16.555084745762713,0.003831417624521,236,0.9042145593869731
0,Travel_Rarely,Research & Development,3,Life Sciences,1,Manufacturing Director,27780,2.0,13,0,8.0,5,3,1,2,2.0,2.0,4.0,2,3,7.245010775862067,9.482758620689657,16.737068965517242,0.0076628352490421,232,0.8888888888888888
0,Travel_Rarely,Human Resources,3,Human Resources,1,Research Scientist,23770,6.0,13,2,15.0,3,1,0,0,2.0,3.0,3.0,3,3,7.427548100048099,9.532467532467532,16.961038961038962,0.0114942528735632,231,0.8850574712643678
0,Travel_Rarely,Research & Development,3,Life Sciences,1,Sales Representative,24040,1.0,17,0,10.0,3,10,1,5,2.0,1.0,3.0,2,3,8.108851383028599,9.49367088607595,17.60759493670886,0.6130268199233716,237,0.9080459770114944
0,Travel_Rarely,Sales,2,Life Sciences,2,Sales Executive,23180,3.0,19,0,10.0,4,5,0,4,1.0,3.0,3.0,4,3,9.29944200779727,9.56578947368421,18.82456140350877,0.8735632183908046,228,0.8735632183908046
0,Travel_Rarely,Sales,2,Medical,1,Sales Executive,20080,2.0,12,0,11.0,3,7,7,6,4.0,3.0,3.0,3,3,7.768857142857143,9.46938775510204,17.244897959183675,0.1992337164750957,245,0.9386973180076628
0,Travel_Frequently,Research & Development,1,Medical,1,Research Scientist,62440,1.0,22,0,6.0,3,6,1,3,1.0,4.0,4.0,3,4,6.832889123300516,9.518987341772153,16.367088607594937,0.0,237,0.9080459770114944
0,Travel_Rarely,Research & Development,2,Medical,1,Laboratory Technician,27990,4.0,12,1,27.0,0,1,0,0,3.0,3.0,3.0,1,3,9.387326388888887,9.5125,18.8875,0.9195402298850576,240,0.9195402298850576
0,Travel_Rarely,Research & Development,2,Life Sciences,3,Manager,105520,2.0,11,0,4.0,2,2,2,2,4.0,3.0,3.0,3,3,6.664042824074074,9.495833333333334,16.145833333333332,0.0,240,0.9195402298850576
0,Travel_Frequently,Sales,3,Life Sciences,2,Human Resources,23290,3.0,15,0,9.0,2,3,0,2,1.0,1.0,3.0,3,3,9.216660756501184,9.527659574468084,18.727659574468085,0.9003831417624522,235,0.9003831417624522
0,Travel_Rarely,Research & Development,2,Life Sciences,5,Manager,40140,8.0,13,1,24.0,3,1,0,1,4.0,4.0,3.0,3,3,5.996898719707361,9.427983539094653,15.460905349794238,0.0,243,0.9310344827586208
0,Travel_Rarely,Sales,3,Medical,2,Laboratory Technician,74030,1.0,12,1,10.0,4,10,6,8,2.0,3.0,2.0,3,3,6.391757741347906,9.504098360655735,15.89344262295082,0.0,244,0.9348659003831418
0,Travel_Frequently,Research & Development,1,Life Sciences,1,Manager,22590,1.0,14,0,8.0,2,8,7,7,4.0,3.0,2.0,3,3,5.9954394157088124,9.547413793103448,15.55603448275862,0.0,232,0.8888888888888888
0,Travel_Rarely,Research & Development,4,Life Sciences,2,Laboratory Technician,69320,1.0,13,0,5.0,5,5,1,2,4.0,1.0,3.0,3,3,6.491637115839243,9.48936170212766,15.995744680851065,0.0,235,0.9003831417624522
0,Travel_Rarely,Research & Development,1,Other,1,Manager,46780,5.0,25,1,8.0,0,6,0,2,4.0,2.0,3.0,4,4,7.030567738791423,9.464912280701755,16.54385964912281,0.0,228,0.8735632183908046
0,Travel_Rarely,Sales,3,Marketing,3,Sales Representative,135820,1.0,17,1,1.0,3,1,0,1,3.0,4.0,2.0,2,3,7.320544825941821,9.46351931330472,16.811158798283262,0.0153256704980842,233,0.89272030651341
0,Travel_Rarely,Research & Development,4,Technical Degree,1,Laboratory Technician,23320,1.0,11,0,27.0,2,26,0,12,4.0,1.0,1.0,3,3,6.5991343937298295,9.50622406639004,16.107883817427386,0.0,241,0.9233716475095786
1,Travel_Rarely,Human Resources,3,Medical,2,Laboratory Technician,24130,1.0,16,1,1.0,2,1,0,0,3.0,2.0,3.0,3,3,8.417341772151898,9.50632911392405,17.966244725738395,0.8352490421455939,237,0.9080459770114944
0,Non-Travel,Sales,2,Marketing,3,Sales Executive,97050,1.0,18,2,4.0,3,4,1,3,2.0,3.0,2.0,2,3,8.882230426629162,9.476793248945148,18.36286919831224,0.9080459770114944,237,0.9080459770114944
0,Travel_Frequently,Research & Development,3,Other,2,Research Scientist,42940,2.0,20,0,32.0,2,30,12,13,2.0,3.0,3.0,2,4,9.425232053040697,9.547325102880658,18.967078189300413,0.9310344827586208,243,0.9310344827586208
0,Travel_Rarely,Research & Development,2,Life Sciences,3,Research Scientist,47210,3.0,14,1,6.0,3,3,0,2,2.0,4.0,3.0,3,3,6.344614463601533,9.474137931034482,15.866379310344827,0.0,232,0.8888888888888888
0,Travel_Rarely,Research & Development,3,Technical Degree,3,Manager,25190,0.0,21,2,23.0,2,22,1,10,2.0,4.0,2.0,3,4,8.780374942844077,9.469135802469136,18.28395061728395,0.9272030651340996,243,0.9310344827586208
0,Travel_Rarely,Research & Development,3,Medical,1,Research Director,21210,1.0,13,1,6.0,2,6,1,1,2.0,2.0,2.0,3,3,6.562242489270386,9.527896995708154,16.042918454935624,0.0,233,0.89272030651341
0,Travel_Rarely,Sales,2,Technical Degree,2,Research Scientist,29730,1.0,12,0,10.0,2,10,1,4,3.0,1.0,3.0,3,3,8.87501467931346,9.524390243902438,18.369918699186996,0.9386973180076628,246,0.942528735632184
0,Non-Travel,Sales,4,Life Sciences,2,Manufacturing Director,58550,1.0,14,1,10.0,3,10,4,5,1.0,1.0,3.0,2,3,7.908878159275155,9.454935622317596,17.38197424892704,0.3409961685823754,233,0.89272030651341
0,Travel_Frequently,Research & Development,3,Medical,2,Research Scientist,36170,7.0,21,1,10.0,5,5,0,3,4.0,1.0,3.0,3,4,7.144681688125895,9.454935622317596,16.626609442060087,0.003831417624521,233,0.89272030651341
0,Travel_Rarely,Research & Development,1,Medical,2,Manufacturing Director,67250,9.0,17,1,7.0,3,3,1,1,3.0,3.0,3.0,3,3,10.91689342403628,9.514285714285714,20.40408163265306,0.9386973180076628,245,0.9386973180076628
0,Travel_Frequently,Sales,4,Marketing,5,Manufacturing Director,103250,1.0,11,1,9.0,3,9,7,2,3.0,4.0,3.0,2,3,6.102161785216179,9.543933054393303,15.623430962343097,0.0,239,0.9157088122605364
0,Travel_Rarely,Research & Development,4,Life Sciences,3,Healthcare Representative,69490,1.0,14,1,10.0,2,9,1,4,3.0,1.0,2.0,3,3,7.295703161320317,9.485355648535563,16.803347280334727,0.0076628352490421,239,0.9157088122605364
0,Travel_Rarely,Research & Development,2,Life Sciences,3,Research Scientist,106090,2.0,17,1,10.0,2,7,7,7,2.0,1.0,3.0,3,3,6.567342995169082,9.47391304347826,16.065217391304348,0.0,230,0.8812260536398467
0,Travel_Rarely,Research & Development,1,Life Sciences,4,Research Scientist,44470,1.0,13,0,7.0,4,7,0,7,4.0,1.0,3.0,3,3,6.090469821673525,9.48971193415638,15.576131687242798,0.0,243,0.9310344827586208
0,Travel_Rarely,Research & Development,3,Medical,2,Sales Executive,21570,1.0,25,0,16.0,1,16,1,10,2.0,1.0,3.0,2,4,7.603104018912529,9.502127659574468,17.123404255319148,0.0881226053639846,235,0.9003831417624522
0,Travel_Rarely,Research & Development,3,Life Sciences,3,Manufacturing Director,46010,0.0,15,2,6.0,2,5,0,0,2.0,1.0,2.0,3,3,7.38428125,9.520833333333334,16.9125,0.0153256704980842,240,0.9195402298850576
0,Travel_Rarely,Research & Development,1,Life Sciences,1,Laboratory Technician,170990,1.0,14,1,3.0,2,2,2,2,3.0,4.0,3.0,3,3,7.880823877068558,9.493617021276595,17.340425531914892,0.3103448275862069,235,0.9003831417624522
1,Travel_Frequently,Research & Development,5,Medical,1,Research Director,24790,1.0,12,1,0.0,2,0,0,0,2.0,4.0,4.0,2,3,8.39764060356653,9.444444444444445,17.847736625514404,0.8122605363984674,243,0.9310344827586208
0,Travel_Rarely,Research & Development,4,Medical,2,Research Scientist,148520,3.0,19,3,27.0,3,5,1,0,4.0,3.0,3.0,2,3,6.03974173553719,9.479338842975206,15.56611570247934,0.0,242,0.9272030651340996
0,Travel_Rarely,Sales,4,Life Sciences,1,Laboratory Technician,72640,0.0,17,0,11.0,5,10,0,7,3.0,3.0,3.0,3,3,6.870003687315634,9.486725663716816,16.398230088495577,0.0,226,0.8659003831417624
0,Travel_Rarely,Research & Development,1,Life Sciences,1,Laboratory Technician,56660,1.0,14,1,18.0,2,18,14,12,1.0,3.0,3.0,3,3,7.586946859903381,9.504347826086956,17.095652173913045,0.0727969348659003,230,0.8812260536398467
0,Non-Travel,Research & Development,3,Medical,2,Sales Executive,78230,1.0,13,1,15.0,3,14,2,9,3.0,3.0,3.0,3,3,6.191809178743962,9.417391304347824,15.673913043478262,0.0,230,0.8812260536398467
0,Travel_Rarely,Research & Development,4,Technical Degree,1,Laboratory Technician,78800,3.0,12,1,9.0,2,4,0,2,3.0,3.0,2.0,4,3,7.993996978149697,9.548117154811717,17.493723849372383,0.4597701149425287,239,0.9157088122605364
0,Travel_Frequently,Research & Development,3,Technical Degree,2,Manager,131940,0.0,11,0,10.0,2,9,3,8,1.0,3.0,1.0,3,3,6.660409482758621,9.452586206896552,16.142241379310345,0.0,232,0.8888888888888888
0,Travel_Rarely,Research & Development,3,Life Sciences,2,Laboratory Technician,50670,1.0,11,2,10.0,3,10,3,9,4.0,4.0,3.0,2,3,7.3171510560146915,9.475206611570249,16.801652892561982,0.0076628352490421,242,0.9272030651340996
0,Travel_Rarely,Research & Development,4,Life Sciences,3,Sales Executive,50790,3.0,11,0,10.0,3,5,0,2,4.0,3.0,4.0,3,3,9.588505007153074,9.50214592274678,19.09871244635193,0.89272030651341,233,0.89272030651341
1,Travel_Rarely,Research & Development,3,Life Sciences,3,Healthcare Representative,23210,9.0,12,1,15.0,0,13,6,0,4.0,1.0,3.0,3,3,5.966612268518518,9.495833333333334,15.429166666666667,0.0,240,0.9195402298850576
0,Travel_Rarely,Research & Development,3,Life Sciences,2,Healthcare Representative,174440,1.0,14,0,8.0,4,8,7,7,2.0,2.0,1.0,3,3,7.942092352092352,9.493506493506494,17.428571428571427,0.3639846743295019,231,0.8850574712643678
0,Travel_Rarely,Research & Development,3,Technical Degree,2,Healthcare Representative,24040,6.0,17,0,18.0,2,4,3,3,3.0,4.0,2.0,2,3,9.179383101851853,9.504166666666666,18.6875,0.9195402298850576,240,0.9195402298850576
0,Travel_Frequently,Sales,2,Marketing,1,Laboratory Technician,34520,4.0,11,1,14.0,2,10,0,2,1.0,4.0,3.0,2,3,8.593498563218391,9.564655172413794,18.103448275862068,0.8620689655172413,232,0.8888888888888888
0,Travel_Frequently,Sales,4,Marketing,3,Manager,22700,2.0,14,3,23.0,2,2,2,2,3.0,4.0,3.0,3,3,7.111725146198831,9.442982456140353,16.583333333333332,0.0,228,0.8735632183908046
1,Travel_Rarely,Research & Development,3,Life Sciences,2,Manager,173990,6.0,12,0,7.0,3,2,2,2,,4.0,2.0,1,3,10.69871586629002,9.466101694915254,20.24576271186441,0.9042145593869731,236,0.9042145593869731
0,Travel_Frequently,Research & Development,3,Life Sciences,2,Research Scientist,54880,1.0,22,1,6.0,6,6,1,3,1.0,4.0,3.0,3,4,8.687724314272431,9.518828451882843,18.15481171548117,0.9003831417624522,239,0.9157088122605364
0,Travel_Rarely,Sales,4,Life Sciences,3,Sales Executive,194190,7.0,14,1,5.0,2,3,0,2,2.0,3.0,3.0,1,3,7.170411835748793,9.5,16.652173913043477,0.0,230,0.8812260536398467
0,Travel_Frequently,Research & Development,3,Life Sciences,1,Research Scientist,28110,2.0,20,0,6.0,3,4,1,2,4.0,4.0,2.0,3,4,6.4101211705532695,9.51851851851852,15.901234567901234,0.0,243,0.9310344827586208
1,Travel_Rarely,Sales,4,Marketing,1,Research Director,36330,3.0,16,2,10.0,0,4,0,3,1.0,1.0,1.0,3,3,10.486748633879785,9.540983606557376,20.016393442622952,0.9348659003831418,244,0.9348659003831418
0,Travel_Rarely,Research & Development,1,Medical,2,Manager,41630,9.0,15,1,8.0,4,5,1,4,3.0,3.0,3.0,2,3,7.294751773049646,9.493617021276595,16.795744680851065,0.003831417624521,235,0.9003831417624522
0,Travel_Rarely,Research & Development,3,Life Sciences,3,Sales Executive,21320,4.0,20,0,9.0,1,3,0,2,2.0,1.0,3.0,2,4,7.88170243204578,9.506437768240342,17.36480686695279,0.3256704980842911,233,0.89272030651341
0,Travel_Frequently,Sales,1,Marketing,4,Manufacturing Director,139730,1.0,14,0,7.0,3,7,0,7,4.0,3.0,3.0,2,3,6.098032904148784,9.450643776824034,15.592274678111588,0.0,233,0.89272030651341
0,Travel_Rarely,Sales,3,Marketing,2,Research Director,26840,4.0,12,0,7.0,2,5,1,0,4.0,2.0,3.0,3,3,6.773751788268957,9.49785407725322,16.261802575107296,0.0,233,0.89272030651341
0,Travel_Rarely,Sales,2,Life Sciences,2,Research Director,108450,3.0,24,0,27.0,4,4,1,2,1.0,2.0,3.0,2,4,7.800969316596932,9.535564853556483,17.313807531380753,0.2222222222222222,239,0.9157088122605364
0,Travel_Rarely,Research & Development,2,Medical,3,Sales Executive,43770,5.0,12,1,19.0,2,14,1,11,4.0,1.0,3.0,2,3,7.78853125,9.520833333333334,17.275,0.2222222222222222,240,0.9195402298850576
0,Travel_Rarely,Research & Development,4,Medical,2,Sales Executive,37430,1.0,13,1,2.0,2,2,2,2,3.0,3.0,3.0,3,3,6.625714115402956,9.476394849785407,16.120171673819744,0.0,233,0.89272030651341
0,Travel_Rarely,Research & Development,3,Medical,3,Laboratory Technician,41480,1.0,11,0,11.0,3,11,7,9,4.0,2.0,3.0,3,3,7.7068788745827375,9.5793991416309,17.1931330472103,0.1647509578544061,233,0.89272030651341
0,Travel_Rarely,Research & Development,3,Life Sciences,2,Healthcare Representative,10510,2.0,14,0,15.0,2,4,1,3,1.0,2.0,3.0,3,3,5.986487573099415,9.517543859649123,15.5,0.0,228,0.8735632183908046
0,Travel_Rarely,Human Resources,2,Life Sciences,2,Research Scientist,107390,2.0,11,3,30.0,3,15,2,12,3.0,3.0,3.0,3,3,8.499204545454544,9.50413223140496,17.975206611570247,0.8812260536398467,242,0.9272030651340996
0,Non-Travel,Research & Development,4,Life Sciences,4,Laboratory Technician,103880,0.0,14,0,4.0,2,3,1,2,4.0,3.0,3.0,3,3,7.954062932226832,9.45643153526971,17.443983402489625,0.421455938697318,241,0.9233716475095786
0,Travel_Rarely,Research & Development,2,Medical,2,Healthcare Representative,114160,6.0,16,0,13.0,2,5,0,4,4.0,1.0,3.0,3,3,6.310086367880485,9.550420168067228,15.840336134453782,0.0,238,0.9118773946360154
0,Travel_Rarely,Sales,3,Marketing,1,Laboratory Technician,26000,3.0,14,0,36.0,5,10,4,7,2.0,3.0,3.0,3,3,7.584176328502415,9.491304347826087,17.07391304347826,0.0766283524904214,230,0.8812260536398467
0,Travel_Rarely,Research & Development,4,Life Sciences,1,Research Scientist,24220,1.0,11,1,14.0,2,14,6,11,3.0,3.0,3.0,3,3,7.632412764003673,9.53305785123967,17.14876033057851,0.1111111111111111,242,0.9272030651340996
1,Travel_Frequently,Research & Development,4,Medical,1,Research Director,54720,3.0,11,1,13.0,3,11,6,7,4.0,4.0,4.0,2,3,8.41637077294686,9.504347826086956,17.9,0.8084291187739464,230,0.8812260536398467
0,Travel_Frequently,Research & Development,2,Life Sciences,2,Research Scientist,24510,7.0,12,1,19.0,3,13,2,9,4.0,4.0,4.0,3,3,7.198089990817263,9.446280991735538,16.698347107438018,0.0,242,0.9272030651340996
0,Travel_Rarely,Research & Development,2,Medical,2,Sales Representative,42400,1.0,14,0,10.0,2,10,0,9,1.0,2.0,2.0,2,3,10.704748513946043,9.522633744855968,20.19753086419753,0.9310344827586208,243,0.9310344827586208
0,Travel_Rarely,Research & Development,3,Medical,5,Sales Executive,109990,1.0,18,3,6.0,3,6,0,4,4.0,4.0,3.0,2,3,6.412126774351445,9.506607929515418,15.920704845814978,0.0,227,0.8697318007662835
0,Travel_Rarely,Research & Development,4,Technical Degree,5,Research Scientist,50030,,13,0,10.0,5,9,1,6,4.0,2.0,2.0,3,3,6.599085038986354,9.482456140350877,16.07456140350877,0.0,228,0.8735632183908046
0,Travel_Rarely,Research & Development,4,Technical Degree,2,Sales Executive,127420,1.0,11,0,10.0,4,10,0,2,1.0,4.0,3.0,2,3,7.390623278236915,9.557851239669422,16.958677685950413,0.0114942528735632,242,0.9272030651340996
0,Travel_Rarely,Research & Development,4,Medical,1,Laboratory Technician,42270,4.0,18,0,17.0,3,2,2,2,4.0,1.0,2.0,2,3,9.695243498817968,9.438297872340426,19.174468085106383,0.9003831417624522,235,0.9003831417624522
