Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeID,JobLevel,JobRole,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,work_duration_mean,arrival_hour_mean,depart_hour_mean,overtime_rate,n_work_days,attendance_rate
1,Travel_Rarely,Human Resources,28,4,Human Resources,614,3,Manufacturing Director,28860,1.0,19,1,1.0,5,1,0,0,4.0,2.0,1.0,3,3,6.56247552618698,9.497797356828194,16.070484581497798,0.0,227,0.8697318007662835
0,Travel_Frequently,Research & Development,9,2,Medical,615,1,Sales Executive,20970,1.0,14,2,10.0,5,10,0,1,2.0,3.0,2.0,2,3,6.017825712881023,9.446902654867257,15.508849557522124,0.0,226,0.8659003831417624
0,Travel_Rarely,Research & Development,9,2,Medical,616,2,Sales Executive,119350,1.0,11,3,7.0,6,7,1,7,3.0,3.0,3.0,4,3,6.583521348859777,9.519650655021834,16.100436681222707,0.0,229,0.8773946360153256
0,Travel_Rarely,Sales,29,3,Marketing,617,1,Sales Executive,25460,1.0,14,1,10.0,2,10,8,9,3.0,3.0,2.0,3,3,6.008942837465564,9.421487603305785,15.512396694214877,0.0,242,0.9272030651340997
0,Travel_Rarely,Research & Development,3,4,Medical,618,2,Research Scientist,25640,1.0,12,3,20.0,3,20,13,17,4.0,4.0,3.0,1,3,7.590850914205345,9.464135021097047,17.050632911392405,0.08812260536398467,237,0.9080459770114943
0,Travel_Rarely,Research & Development,18,4,Medical,619,1,Human Resources,84120,1.0,13,0,2.0,2,2,2,2,3.0,4.0,3.0,2,3,6.2810387488328665,9.495798319327731,15.806722689075631,0.0,238,0.9118773946360154
0,Travel_Rarely,Sales,9,1,Medical,620,1,Sales Executive,141180,2.0,22,0,12.0,3,6,1,4,4.0,4.0,2.0,3,4,6.215752415458937,9.41304347826087,15.678260869565218,0.0,230,0.8812260536398467
0,Non-Travel,Research & Development,5,4,Medical,621,5,Sales Executive,170460,7.0,11,0,10.0,3,4,0,3,4.0,1.0,4.0,2,3,7.501866898148148,9.554166666666667,17.0125,0.0421455938697318,240,0.9195402298850575
0,Travel_Rarely,Sales,2,2,Life Sciences,622,2,Sales Executive,25640,0.0,14,1,12.0,3,11,1,9,2.0,4.0,3.0,3,3,8.617627847512784,9.510460251046025,18.09205020920502,0.896551724137931,239,0.9157088122605364
0,Travel_Frequently,Sales,10,3,Life Sciences,623,1,Sales Executive,102660,1.0,11,0,2.0,3,2,2,2,3.0,2.0,3.0,3,3,7.2657635933806155,9.548936170212766,16.77872340425532,0.007662835249042145,235,0.9003831417624522
0,Travel_Frequently,Research & Development,9,3,Life Sciences,624,2,Research Scientist,50700,4.0,12,1,10.0,6,8,0,7,4.0,3.0,3.0,3,3,8.39286799620133,9.504273504273504,17.905982905982906,0.8275862068965517,234,0.896551724137931
0,Travel_Rarely,Sales,3,2,Marketing,625,4,Healthcare Representative,178610,2.0,18,0,17.0,2,7,7,7,3.0,1.0,3.0,2,3,8.036303688141924,9.546218487394958,17.57563025210084,0.47126436781609193,238,0.9118773946360154
0,Travel_Rarely,Sales,26,2,Marketing,626,1,Research Scientist,42300,0.0,12,0,15.0,0,14,4,10,1.0,4.0,3.0,3,3,6.05553656220323,9.504273504273504,15.602564102564102,0.0,234,0.896551724137931
0,Travel_Rarely,Research & Development,1,3,Medical,627,2,Research Scientist,37800,7.0,12,0,7.0,2,5,1,3,2.0,2.0,4.0,1,3,7.291101449275362,9.569565217391304,16.808695652173913,0.011494252873563218,230,0.8812260536398467
0,Travel_Rarely,Research & Development,6,2,Medical,628,1,Laboratory Technician,27680,0.0,22,1,5.0,0,4,1,1,3.0,4.0,3.0,3,4,8.014339708561021,9.495901639344263,17.520491803278688,0.4444444444444444,244,0.9348659003831418
0,Travel_Rarely,Sales,9,3,Marketing,629,1,Research Scientist,90710,0.0,19,1,12.0,2,11,5,7,4.0,2.0,3.0,2,3,9.183357843137255,9.453781512605042,18.672268907563026,0.9118773946360154,238,0.9118773946360154
0,Travel_Frequently,Human Resources,8,2,Medical,630,1,Sales Executive,106480,3.0,13,1,20.0,1,1,0,0,1.0,1.0,3.0,3,3,9.52881179138322,9.465306122448979,18.97142857142857,0.9386973180076629,245,0.9386973180076629
0,Non-Travel,Research & Development,1,1,Life Sciences,631,2,Sales Executive,136100,4.0,22,2,16.0,4,13,4,12,3.0,4.0,2.0,2,4,9.807640027322403,9.487704918032787,19.307377049180328,0.9348659003831418,244,0.9348659003831418
0,Travel_Rarely,Research & Development,7,3,Life Sciences,632,3,Manufacturing Director,34080,1.0,24,0,9.0,2,9,6,8,1.0,1.0,2.0,3,4,9.17621483071054,9.476394849785407,18.682403433476395,0.89272030651341,233,0.89272030651341
0,Travel_Frequently,Research & Development,9,2,Medical,633,2,Sales Representative,29830,7.0,14,1,33.0,2,5,1,4,4.0,3.0,1.0,2,3,6.318405392840538,9.543933054393305,15.824267782426778,0.0,239,0.9157088122605364
0,Travel_Rarely,Human Resources,4,4,Life Sciences,634,5,Laboratory Technician,76320,1.0,21,0,10.0,3,10,7,7,1.0,4.0,3.0,3,4,6.005806030389364,9.52991452991453,15.517094017094017,0.0,234,0.896551724137931
1,Non-Travel,Sales,2,2,Other,635,3,Healthcare Representative,98240,1.0,18,0,1.0,2,1,0,0,1.0,2.0,4.0,3,3,8.388885357815443,9.51271186440678,17.915254237288135,0.8160919540229885,236,0.9042145593869731
0,Travel_Rarely,Research & Development,19,4,Life Sciences,636,1,Manufacturing Director,99500,1.0,20,0,3.0,3,3,1,2,1.0,4.0,3.0,3,4,7.376378019323671,9.452173913043477,16.856521739130436,0.011494252873563218,230,0.8812260536398467
0,Travel_Rarely,Research & Development,9,4,Life Sciences,637,2,Sales Executive,20930,3.0,19,0,36.0,2,10,0,9,4.0,4.0,3.0,3,3,7.671983151183971,9.508196721311476,17.172131147540984,0.12260536398467432,244,0.9348659003831418
0,Travel_Rarely,Research & Development,21,3,Life Sciences,638,2,Laboratory Technician,99800,1.0,12,0,6.0,1,6,0,1,3.0,1.0,2.0,3,3,8.591818287037036,9.491666666666667,18.066666666666666,0.9080459770114943,240,0.9195402298850575
0,Travel_Rarely,Sales,24,1,Marketing,639,1,Sales Executive,38940,1.0,12,0,10.0,3,10,1,8,3.0,1.0,3.0,4,3,7.271392419962335,9.51271186440678,16.805084745762713,0.0038314176245210726,236,0.9042145593869731
0,Travel_Rarely,Research & Development,3,4,Technical Degree,640,1,Research Scientist,40510,5.0,16,3,13.0,3,6,0,5,3.0,4.0,3.0,3,3,7.370457175925925,9.570833333333333,16.879166666666666,0.011494252873563218,240,0.9195402298850575
0,Travel_Rarely,Research & Development,11,2,Life Sciences,641,3,Laboratory Technician,168350,3.0,17,1,25.0,3,8,0,7,3.0,4.0,3.0,3,3,6.5930100373482725,9.495798319327731,16.092436974789916,0.0,238,0.9118773946360154
0,Travel_Rarely,Sales,14,4,Life Sciences,642,2,Research Scientist,62300,2.0,14,0,23.0,2,1,0,0,1.0,3.0,4.0,2,3,6.701772197962154,9.48471615720524,16.187772925764193,0.0,229,0.8773946360153256
0,Travel_Frequently,Sales,5,2,Marketing,643,1,Laboratory Technician,47170,1.0,19,1,12.0,3,11,0,7,3.0,2.0,2.0,3,3,6.086726108824874,9.522633744855968,15.60082304526749,0.0,243,0.9310344827586207
0,Travel_Rarely,Research & Development,1,4,Life Sciences,644,2,Laboratory Technician,132370,5.0,13,1,7.0,2,1,0,0,4.0,2.0,2.0,4,3,6.085262855831037,9.462809917355372,15.570247933884298,0.0,242,0.9272030651340997
0,Travel_Rarely,Research & Development,6,4,Life Sciences,645,2,Laboratory Technician,37550,1.0,19,0,5.0,2,5,0,3,1.0,3.0,3.0,3,3,7.984060846560848,9.445887445887445,17.432900432900432,0.39080459770114945,231,0.8850574712643678
0,Travel_Rarely,Sales,17,4,Medical,646,1,Laboratory Technician,65820,1.0,19,1,6.0,3,6,1,0,3.0,4.0,3.0,3,3,8.795437641723357,9.457142857142857,18.26938775510204,0.9386973180076629,245,0.9386973180076629
0,Travel_Rarely,Sales,1,1,Marketing,647,2,Manufacturing Director,74060,6.0,14,2,25.0,2,1,0,0,4.0,4.0,4.0,3,3,6.1804967727063165,9.468879668049793,15.643153526970954,0.0,241,0.9233716475095786
0,Travel_Rarely,Research & Development,3,3,Technical Degree,648,2,Healthcare Representative,48050,,16,1,9.0,2,7,1,7,4.0,4.0,2.0,3,3,6.917482492997198,9.529411764705882,16.445378151260503,0.0,238,0.9118773946360154
0,Travel_Rarely,Sales,9,4,Medical,649,2,Laboratory Technician,27410,0.0,15,1,2.0,3,1,0,0,3.0,3.0,2.0,3,3,5.984335901027077,9.516806722689076,15.5,0.0,238,0.9118773946360154
0,Travel_Rarely,Research & Development,4,3,Life Sciences,650,1,Laboratory Technician,42620,7.0,18,0,26.0,2,22,3,10,2.0,2.0,3.0,3,3,7.022967334287077,9.51931330472103,16.527896995708154,0.0,233,0.89272030651341
0,Travel_Rarely,Research & Development,8,2,Life Sciences,651,2,Research Scientist,161840,0.0,13,1,10.0,2,9,0,8,4.0,3.0,3.0,4,3,11.030960351377018,9.551282051282051,20.54700854700855,0.896551724137931,234,0.896551724137931
0,Travel_Rarely,Sales,2,4,Marketing,652,3,Laboratory Technician,115570,1.0,22,0,1.0,0,1,0,1,2.0,4.0,3.0,3,4,10.783780400572244,9.527896995708154,20.266094420600858,0.89272030651341,233,0.89272030651341
0,Travel_Rarely,Sales,2,3,Medical,653,3,Laboratory Technician,18780,1.0,13,1,1.0,2,1,0,1,4.0,3.0,3.0,3,3,7.485170093000489,9.466960352422907,16.951541850220263,0.038314176245210725,227,0.8697318007662835
1,Travel_Frequently,Research & Development,1,1,Life Sciences,654,1,Manufacturing Director,109320,1.0,11,1,1.0,3,1,1,0,3.0,4.0,3.0,3,3,9.204768897996358,9.508196721311476,18.704918032786885,0.9348659003831418,244,0.9348659003831418
0,Travel_Rarely,Human Resources,9,3,Life Sciences,655,2,Research Scientist,68110,1.0,11,1,8.0,4,8,2,2,3.0,4.0,2.0,3,3,8.687972789115646,9.56734693877551,18.224489795918366,0.9272030651340997,245,0.9386973180076629
1,Travel_Rarely,Human Resources,12,3,Human Resources,656,2,Laboratory Technician,43060,2.0,11,2,26.0,3,24,1,11,1.0,2.0,3.0,3,3,9.878690476190476,9.502164502164502,19.372294372294373,0.8850574712643678,231,0.8850574712643678
0,Non-Travel,Research & Development,27,3,Life Sciences,657,2,Manager,48590,1.0,24,1,34.0,3,33,15,0,4.0,2.0,3.0,4,4,9.622883101851851,9.479166666666666,19.120833333333334,0.9195402298850575,240,0.9195402298850575
1,Travel_Frequently,Research & Development,20,2,Medical,658,4,Research Scientist,53370,1.0,14,1,2.0,2,2,2,2,1.0,3.0,1.0,3,3,7.5946807284462885,9.485477178423237,17.07883817427386,0.07662835249042145,241,0.9233716475095786
0,Travel_Rarely,Research & Development,1,4,Life Sciences,659,1,Manufacturing Director,23400,2.0,13,1,26.0,2,11,0,8,4.0,2.0,3.0,1,3,6.90110177404295,9.554621848739496,16.445378151260503,0.0,238,0.9118773946360154
0,Travel_Rarely,Sales,13,4,Medical,660,3,Sales Representative,74910,0.0,14,1,4.0,3,3,0,2,3.0,1.0,3.0,2,3,8.918751157407407,9.520833333333334,18.425,0.9195402298850575,240,0.9195402298850575
0,Travel_Frequently,Research & Development,14,3,Life Sciences,661,2,Research Director,105270,4.0,14,0,31.0,3,29,11,10,4.0,2.0,2.0,3,3,10.986178861788618,9.520325203252032,20.508130081300813,0.9425287356321839,246,0.9425287356321839
0,Travel_Rarely,Research & Development,4,2,Life Sciences,662,2,Research Scientist,165950,6.0,21,1,25.0,2,9,5,4,4.0,4.0,2.0,3,4,6.592285137701804,9.495726495726496,16.085470085470085,0.0,234,0.896551724137931
0,Travel_Frequently,Sales,14,4,Medical,663,3,Research Scientist,88340,4.0,13,1,15.0,1,11,5,10,3.0,2.0,4.0,3,3,6.795719907407408,9.508333333333333,16.245833333333334,0.0,240,0.9195402298850575
0,Travel_Frequently,Research & Development,2,3,Other,664,1,Manager,55770,0.0,19,0,5.0,3,4,0,2,4.0,3.0,2.0,3,3,10.374410628019323,9.495652173913044,19.869565217391305,0.8812260536398467,230,0.8812260536398467
0,Travel_Rarely,Research & Development,3,4,Life Sciences,665,2,Research Scientist,47070,1.0,17,0,26.0,4,25,14,13,3.0,1.0,2.0,1,3,7.808195035460993,9.502127659574468,17.302127659574467,0.24521072796934865,235,0.9003831417624522
0,Travel_Frequently,Sales,1,3,Life Sciences,666,2,Sales Executive,24000,4.0,18,1,14.0,3,10,1,8,3.0,2.0,4.0,3,3,7.497001182033097,9.519148936170213,16.995744680851065,0.034482758620689655,235,0.9003831417624522
0,Travel_Rarely,Research & Development,9,3,Life Sciences,667,4,Healthcare Representative,98240,0.0,19,0,4.0,2,3,2,2,3.0,3.0,3.0,3,3,10.482086720867208,9.455284552845528,19.9390243902439,0.9425287356321839,246,0.9425287356321839
0,Travel_Rarely,Research & Development,23,4,Life Sciences,668,1,Manager,64470,6.0,13,0,18.0,3,1,0,0,2.0,2.0,3.0,3,3,9.421422127255463,9.517094017094017,18.931623931623932,0.896551724137931,234,0.896551724137931
0,Travel_Rarely,Research & Development,7,2,Medical,669,1,Laboratory Technician,195020,3.0,18,2,23.0,3,21,15,17,4.0,4.0,4.0,4,3,6.4132996632996635,9.51082251082251,15.9004329004329,0.0,231,0.8850574712643678
0,Travel_Rarely,Research & Development,2,4,Medical,670,1,Healthcare Representative,27250,9.0,21,1,18.0,4,16,5,12,3.0,2.0,3.0,2,4,10.608310841205578,9.510121457489879,20.105263157894736,0.946360153256705,247,0.946360153256705
1,Travel_Rarely,Research & Development,21,4,Life Sciences,671,2,Laboratory Technician,62720,1.0,19,1,10.0,3,10,0,5,1.0,4.0,3.0,3,3,5.981031411157994,9.49789029535865,15.50210970464135,0.0,237,0.9080459770114943
0,Travel_Frequently,Research & Development,2,3,Life Sciences,672,2,Sales Representative,21270,1.0,14,0,2.0,3,2,2,2,4.0,4.0,3.0,3,3,9.709561781609196,9.525862068965518,19.20258620689655,0.8888888888888888,232,0.8888888888888888
0,Travel_Frequently,Sales,21,4,Medical,673,2,Research Scientist,182000,0.0,17,0,8.0,3,7,7,7,2.0,3.0,2.0,3,3,6.988324842309558,9.541484716157205,16.48471615720524,0.0,229,0.8773946360153256
0,Non-Travel,Research & Development,2,4,Other,674,1,Research Scientist,20960,7.0,11,3,10.0,2,8,1,7,3.0,3.0,3.0,3,3,9.513817167577413,9.491803278688524,19.016393442622952,0.9348659003831418,244,0.9348659003831418
1,Travel_Rarely,Research & Development,29,4,Technical Degree,675,1,Sales Representative,28860,3.0,13,0,10.0,4,7,7,7,2.0,3.0,3.0,3,3,8.406775878442545,9.538461538461538,17.927350427350426,0.842911877394636,234,0.896551724137931
0,Travel_Rarely,Sales,1,4,Life Sciences,676,2,Sales Representative,20330,2.0,15,1,5.0,5,3,1,2,4.0,1.0,2.0,3,3,6.7996697663328565,9.420600858369099,16.266094420600858,0.0,233,0.89272030651341
0,Travel_Rarely,Research & Development,18,2,Life Sciences,677,1,Research Scientist,36220,1.0,25,0,2.0,0,2,2,1,4.0,2.0,2.0,3,4,7.983291427203065,9.491379310344827,17.45258620689655,0.4444444444444444,232,0.8888888888888888
0,Travel_Rarely,Research & Development,10,4,Other,678,1,Sales Executive,42330,1.0,11,0,10.0,5,10,0,8,3.0,4.0,4.0,3,3,6.8052459618208525,9.51101321585903,16.31718061674009,0.0,227,0.8697318007662835
0,Travel_Frequently,Research & Development,19,3,Medical,679,3,Laboratory Technician,36810,3.0,17,1,22.0,2,0,0,0,,2.0,3.0,3,3,6.02348317196865,9.510373443983402,15.522821576763485,0.0,241,0.9233716475095786
0,Travel_Rarely,Sales,29,1,Marketing,680,1,Laboratory Technician,54600,6.0,13,2,21.0,3,19,15,2,3.0,2.0,3.0,3,3,8.390134335154826,9.434426229508198,17.84426229508197,0.842911877394636,244,0.9348659003831418
0,Travel_Rarely,Research & Development,27,3,Other,681,2,Laboratory Technician,21870,1.0,18,1,2.0,1,2,2,2,1.0,3.0,3.0,1,3,6.035505604288499,9.491228070175438,15.517543859649123,0.0,228,0.8735632183908046
1,Travel_Rarely,Research & Development,5,3,Technical Degree,682,1,Sales Executive,96020,1.0,13,1,10.0,3,10,1,1,4.0,3.0,3.0,3,3,6.4912324929972,9.483193277310924,15.983193277310924,0.0,238,0.9118773946360154
1,Travel_Rarely,Research & Development,18,2,Life Sciences,683,2,Laboratory Technician,28360,0.0,20,0,6.0,3,5,0,3,3.0,1.0,3.0,2,4,7.722481634527089,9.442148760330578,17.198347107438018,0.18007662835249041,242,0.9272030651340997
0,Travel_Rarely,Sales,9,1,Marketing,684,4,Research Director,40890,0.0,18,0,10.0,2,9,6,7,1.0,4.0,3.0,4,3,6.226381856540084,9.464135021097047,15.70464135021097,0.0,237,0.9080459770114943
0,Travel_Rarely,Sales,1,3,Marketing,685,2,Sales Executive,166270,3.0,12,0,10.0,5,7,1,7,4.0,3.0,3.0,2,3,6.7228310185185185,9.466666666666667,16.216666666666665,0.0,240,0.9195402298850575
0,Travel_Rarely,Sales,4,3,Medical,686,1,Research Scientist,26190,6.0,12,1,10.0,3,7,5,7,4.0,1.0,4.0,2,3,7.708216807909605,9.542372881355933,17.23728813559322,0.13409961685823754,236,0.9042145593869731
0,Non-Travel,Research & Development,1,3,Medical,687,5,Sales Executive,56790,0.0,13,0,10.0,2,9,7,5,3.0,4.0,3.0,2,3,8.013723628691983,9.514767932489452,17.514767932489452,0.4521072796934866,237,0.9080459770114943
0,Travel_Rarely,Research & Development,20,2,Medical,688,5,Laboratory Technician,154020,4.0,21,0,25.0,3,3,1,2,4.0,1.0,3.0,2,4,10.404741297091082,9.51931330472103,19.901287553648068,0.89272030651341,233,0.89272030651341
1,Travel_Rarely,Sales,8,1,Other,689,1,Laboratory Technician,59850,2.0,13,3,9.0,1,5,1,0,4.0,2.0,3.0,2,3,9.801315667131567,9.497907949790795,19.271966527196653,0.9157088122605364,239,0.9157088122605364
1,Travel_Rarely,Research & Development,3,2,Technical Degree,690,3,Laboratory Technician,25790,9.0,19,1,10.0,1,8,7,7,2.0,2.0,2.0,3,3,9.974500466853408,9.516806722689076,19.45378151260504,0.9118773946360154,238,0.9118773946360154
0,Travel_Rarely,Research & Development,6,4,Medical,691,1,Sales Executive,30410,1.0,11,1,9.0,2,9,0,8,2.0,1.0,3.0,2,3,10.40651183970856,9.528688524590164,19.92622950819672,0.9348659003831418,244,0.9348659003831418
0,Travel_Rarely,Research & Development,26,1,Medical,692,2,Healthcare Representative,34470,0.0,14,0,9.0,5,8,1,7,1.0,3.0,3.0,3,3,6.005927823315118,9.467213114754099,15.491803278688524,0.0,244,0.9348659003831418
0,Non-Travel,Research & Development,1,2,Medical,693,1,Sales Executive,195130,1.0,12,1,10.0,1,10,9,6,4.0,3.0,2.0,2,3,10.098737922705313,9.543478260869565,19.608695652173914,0.8812260536398467,230,0.8812260536398467
0,Non-Travel,Sales,6,3,Life Sciences,694,1,Research Director,27730,1.0,11,0,19.0,3,19,11,9,3.0,2.0,3.0,3,3,7.8250969827586205,9.573275862068966,17.33189655172414,0.22988505747126436,232,0.8888888888888888
1,Travel_Frequently,Research & Development,3,1,Life Sciences,695,1,Sales Executive,71040,1.0,14,1,3.0,3,3,2,2,4.0,2.0,4.0,3,3,9.078821513002364,9.514893617021277,18.604255319148937,0.9003831417624522,235,0.9003831417624522
1,Travel_Rarely,Sales,5,3,Life Sciences,696,1,Laboratory Technician,63220,4.0,11,1,10.0,2,3,1,2,1.0,1.0,4.0,3,3,5.984569383794275,9.506550218340612,15.489082969432314,0.0,229,0.8773946360153256
0,Non-Travel,Research & Development,4,3,Life Sciences,697,2,Laboratory Technician,20830,0.0,12,2,21.0,3,20,2,10,3.0,3.0,2.0,2,3,9.682367503486752,9.472803347280335,19.167364016736403,0.9157088122605364,239,0.9157088122605364
0,Travel_Rarely,Sales,11,3,Technical Degree,698,2,Manufacturing Director,83810,4.0,15,1,23.0,3,19,9,11,4.0,3.0,3.0,3,3,6.600917397660819,9.513157894736842,16.100877192982455,0.0,228,0.8735632183908046
0,Travel_Rarely,Sales,3,2,Medical,699,3,Manufacturing Director,26910,6.0,16,1,36.0,6,7,7,7,4.0,2.0,3.0,3,3,8.004705459770115,9.508620689655173,17.5,0.4367816091954023,232,0.8888888888888888
0,Non-Travel,Research & Development,1,1,Life Sciences,700,1,Laboratory Technician,42860,9.0,15,0,6.0,6,4,0,0,3.0,3.0,3.0,3,3,7.306210648148149,9.483333333333333,16.795833333333334,0.007662835249042145,240,0.9195402298850575
0,Travel_Rarely,Research & Development,3,2,Technical Degree,701,2,Research Director,26590,0.0,24,3,10.0,2,9,1,6,4.0,4.0,2.0,3,4,7.3776290097629,9.518828451882845,16.9163179916318,0.01532567049808429,239,0.9157088122605364
0,Travel_Rarely,Sales,4,3,Medical,702,2,Sales Executive,94340,1.0,13,1,9.0,3,9,8,8,3.0,4.0,3.0,2,3,5.978105646630238,9.540983606557377,15.471311475409836,0.0,244,0.9348659003831418
0,Travel_Frequently,Sales,1,4,Other,703,2,Healthcare Representative,55610,0.0,11,0,10.0,2,9,1,7,3.0,1.0,3.0,2,3,7.670687943262411,9.434042553191489,17.119148936170212,0.1111111111111111,235,0.9003831417624522
0,Travel_Frequently,Sales,1,2,Technical Degree,704,2,Manager,66460,1.0,13,1,9.0,2,9,1,1,3.0,3.0,3.0,2,3,9.504919278252613,9.5,19.004273504273506,0.896551724137931,234,0.896551724137931
0,Travel_Rarely,Sales,18,2,Life Sciences,705,4,Manufacturing Director,77250,1.0,13,1,33.0,2,33,0,10,3.0,2.0,3.0,3,3,9.523341503267973,9.512605042016807,19.021008403361346,0.9118773946360154,238,0.9118773946360154
0,Travel_Rarely,Sales,2,4,Life Sciences,706,1,Research Scientist,107250,3.0,18,0,11.0,5,7,1,7,2.0,1.0,3.0,2,3,6.590448898265354,9.50210970464135,16.063291139240505,0.0,237,0.9080459770114943
0,Travel_Rarely,Sales,4,3,Life Sciences,707,2,Research Scientist,88470,1.0,16,0,10.0,3,10,9,6,3.0,1.0,4.0,4,3,7.251989325570111,9.506550218340612,16.80349344978166,0.0038314176245210726,229,0.8773946360153256
0,Travel_Rarely,Research & Development,6,2,Medical,708,4,Research Scientist,20450,3.0,19,0,7.0,3,3,1,2,4.0,4.0,2.0,3,3,6.313608663729808,9.475770925110131,15.806167400881057,0.0,227,0.8697318007662835
1,Travel_Rarely,Sales,1,4,Technical Degree,709,2,Sales Executive,10090,7.0,13,2,31.0,3,10,5,9,3.0,1.0,2.0,4,3,8.509759825327512,9.493449781659388,18.021834061135372,0.842911877394636,229,0.8773946360153256
0,Travel_Rarely,Research & Development,14,4,Medical,710,1,Research Scientist,33480,3.0,22,0,7.0,2,4,0,3,2.0,2.0,3.0,1,4,6.106740984405459,9.491228070175438,15.631578947368421,0.0,228,0.8735632183908046
0,Travel_Frequently,Sales,16,2,Life Sciences,711,1,Research Scientist,12810,2.0,11,0,17.0,2,15,6,13,1.0,1.0,2.0,3,3,6.106379392212726,9.482905982905983,15.602564102564102,0.0,234,0.896551724137931
0,Travel_Rarely,Research & Development,2,1,Life Sciences,712,2,Research Scientist,28190,1.0,20,0,11.0,2,10,0,8,4.0,4.0,3.0,2,4,7.624390495867768,9.46694214876033,17.09090909090909,0.11877394636015326,242,0.9272030651340997
